timestamp,J,Q,ET,wi,C_J,C_Qm,C_Qm_NP,d_f,F_14,F_75,F_218,F_352,F_1056
21-Feb-2021 21:00:00,0,0.0468027082389375,0,0.250128337476235,NaN,214.724243058062,301.480659035455,0.536425217736482,0,0.217010450194228,0.345223231562978,0.569899724338169,0.856220902041805
22-Feb-2021 00:00:00,0,0.0466070018740533,0,0.249400035793086,NaN,214.850254353649,301.674436588088,0.536509944685897,0,0.216793705363223,0.344983690897713,0.569691087402811,0.856134503063816
22-Feb-2021 03:00:00,0,0.0464129690606868,0,0.248680205718519,NaN,214.975409351845,301.86678213883,0.53659344600894,0,0.216579656009745,0.344747058630099,0.569484917591568,0.856049103625708
22-Feb-2021 06:00:00,0,0.0462205855241521,0,0.247968706508522,NaN,215.099722631602,302.057720281477,0.536675744333866,0,0.216368253542212,0.344513283594436,0.569281172674271,0.855964687009049
22-Feb-2021 09:00:00,0,0.0460298275192875,0,0.247265400459728,NaN,215.223208435463,302.247275053559,0.536756861787939,0,0.216159450513207,0.344282315800868,0.569079811364699,0.855881236860305
22-Feb-2021 12:00:00,0,0.045840671814896,0,0.246570152828907,NaN,215.345880679123,302.435469951813,0.536836820013223,0,0.215953200586371,0.344054106402181,0.568880793294661,0.855798737181062
22-Feb-2021 15:00:00,0,0.0456530956787529,0,0.245882831754972,NaN,215.467752960657,302.622327947142,0.536915640176813,0,0.215749458504432,0.3438286076617,0.568684078988913,0.855717172318558
22-Feb-2021 18:00:00,0,0.0454670768631562,0,0.245203308183413,NaN,215.588838569447,302.807871499085,0.536993342985064,0,0.215548180058319,0.343605772922253,0.568489629840889,0.855636526956515
22-Feb-2021 21:00:00,0,0.0452825935909956,0,0.244531455793054,NaN,215.709150494809,302.992122569819,0.537069948696421,0,0.215349322057321,0.343385556576168,0.568297408089211,0.855556786106256
23-Feb-2021 00:00:00,0,0.0450996245423197,0,0.243867150925083,NaN,215.828701434337,303.175102637704,0.537145477130796,0,0.215152842300249,0.34316791403624,0.568107376794946,0.855477935098098
23-Feb-2021 03:00:00,0,0.0449181488413786,0,0.24321027251424,NaN,215.947503801973,303.356832710393,0.537219947683264,0,0.214958699547566,0.342952801707669,0.567919499819589,0.855399959573015
23-Feb-2021 06:00:00,0,0.0447381460441246,0,0.24256070202211,NaN,216.06556973581,303.537333337524,0.537293379334995,0,0.214766853494444,0.342740176960888,0.567733741803744,0.855322845474556
23-Feb-2021 09:00:00,0,0.044559596126149,0,0.241918323372443,NaN,216.18291110564,303.716624623004,0.537365790662797,0,0.214577264744713,0.342529998105289,0.567550068146472,0.85524657904101
23-Feb-2021 12:00:00,0,0.0443824794710392,0,0.24128302288842,NaN,216.299539520266,303.894726236904,0.537437199850561,0,0.214389894785669,0.342322224363782,0.567368444985289,0.855171146797818
23-Feb-2021 15:00:00,0,0.0442067768591381,0,0.240654689231811,NaN,216.415466334568,304.071657426982,0.537507624699153,0,0.214204705963708,0.342116815848179,0.567188839176791,0.855096535550204
23-Feb-2021 18:00:00,0,0.044032469456689,0,0.240033213343949,NaN,216.530702656348,304.247437029835,0.537577082635951,0,0.214021661460756,0.341913733535353,0.567011218277869,0.85502273237604
